Rk,G,Date,Age,Tm, ,Opp, ,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
77,54,2017-04-02,23-000,TOR,,PHI,W (+8),0,3:15,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0,-0.8,-7
78,,2017-04-04,23-002,TOR,@,IND,L (-18),Inactive,,,,,,,,,,,,,,,,,,,,,
79,,2017-04-05,23-003,TOR,@,DET,W (+3),Inactive,,,,,,,,,,,,,,,,,,,,,
80,,2017-04-07,23-005,TOR,,MIA,W (+2),Inactive,,,,,,,,,,,,,,,,,,,,,
81,,2017-04-09,23-007,TOR,@,NYK,W (+13),Inactive,,,,,,,,,,,,,,,,,,,,,
82,55,2017-04-12,23-010,TOR,@,CLE,W (+15),0,28:16:00,4,8,0.5,0,1,0,0,0,,2,8,10,0,1,0,1,3,8,6.6,22
1,,2017-04-15,23-013,TOR,,MIL,L (-14),Inactive,,,,,,,,,,,,,,,,,,,,,
2,,2017-04-18,23-016,TOR,,MIL,W (+6),Inactive,,,,,,,,,,,,,,,,,,,,,
3,,2017-04-20,23-018,TOR,@,MIL,L (-27),Inactive,,,,,,,,,,,,,,,,,,,,,
4,,2017-04-22,23-020,TOR,@,MIL,W (+11),Inactive,,,,,,,,,,,,,,,,,,,,,
5,,2017-04-24,23-022,TOR,,MIL,W (+25),Inactive,,,,,,,,,,,,,,,,,,,,,
6,,2017-04-27,23-025,TOR,@,MIL,W (+3),Inactive,,,,,,,,,,,,,,,,,,,,,
7,1,2017-05-01,23-029,TOR,@,CLE,L (-11),0,3:18,0,0,,0,0,,0,0,,1,1,2,0,0,0,0,0,0,1,9
8,2,2017-05-03,23-031,TOR,@,CLE,L (-22),0,6:45,0,2,0,0,0,,0,0,,1,0,1,1,1,0,0,1,0,0.6,5
