Rk,G,Date,Age,Tm, ,Opp, ,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
71,,2017-03-21,24-238,TOR,,CHI,W (+2),Did Not Play,,,,,,,,,,,,,,,,,,,,,
72,,2017-03-23,24-240,TOR,@,MIA,W (+17),Did Not Play,,,,,,,,,,,,,,,,,,,,,
73,,2017-03-25,24-242,TOR,@,DAL,W (+8),Did Not Play,,,,,,,,,,,,,,,,,,,,,
74,55,2017-03-27,24-244,TOR,,ORL,W (+19),0,3:19,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,1,0,-1.1,3
75,,2017-03-29,24-246,TOR,,CHO,L (-4),Did Not Play,,,,,,,,,,,,,,,,,,,,,
76,,2017-03-31,24-248,TOR,,IND,W (+11),Did Not Play,,,,,,,,,,,,,,,,,,,,,
77,,2017-04-02,24-250,TOR,,PHI,W (+8),Did Not Play,,,,,,,,,,,,,,,,,,,,,
78,56,2017-04-04,24-252,TOR,@,IND,L (-18),0,0:03,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0
79,,2017-04-05,24-253,TOR,@,DET,W (+3),Did Not Play,,,,,,,,,,,,,,,,,,,,,
80,,2017-04-07,24-255,TOR,,MIA,W (+2),Did Not Play,,,,,,,,,,,,,,,,,,,,,
81,,2017-04-09,24-257,TOR,@,NYK,W (+13),Did Not Play,,,,,,,,,,,,,,,,,,,,,
82,57,2017-04-12,24-260,TOR,@,CLE,W (+15),0,12:33,0,3,0,0,2,0,0,0,,1,2,3,2,0,0,0,1,0,0.2,
1,1,2017-04-15,24-263,TOR,,MIL,L (-14),0,1:22,0,1,0,0,0,,1,2,0.5,2,1,3,0,0,0,0,0,1,1.6,4
2,,2017-04-18,24-266,TOR,,MIL,W (+6),Did Not Play,,,,,,,,,,,,,,,,,,,,,
3,2,2017-04-20,24-268,TOR,@,MIL,L (-27),0,3:46,1,1,1,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7,3
4,,2017-04-22,24-270,TOR,@,MIL,W (+11),Did Not Play,,,,,,,,,,,,,,,,,,,,,
5,3,2017-04-24,24-272,TOR,,MIL,W (+25),0,1:55,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,1,0,0.2,2
6,,2017-04-27,24-275,TOR,@,MIL,W (+3),Did Not Play,,,,,,,,,,,,,,,,,,,,,
7,,2017-05-01,24-279,TOR,@,CLE,L (-11),Inactive,,,,,,,,,,,,,,,,,,,,,
8,,2017-05-03,24-281,TOR,@,CLE,L (-22),Inactive,,,,,,,,,,,,,,,,,,,,,
9,,2017-05-05,24-283,TOR,,CLE,L (-21),Inactive,,,,,,,,,,,,,,,,,,,,,
10,,2017-05-07,24-285,TOR,,CLE,L (-7),Did Not Play,,,,,,,,,,,,,,,,,,,,,
