Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
56,46,2018-02-13,30,TOR,,MIA,W (+3),0,15:13,3,11,0.273,2,10,0.2,3,5,0.6,0,0,0,0,0,0,0,1,11,3.3,-3
57,47,2018-02-14,30,TOR,@,CHI,W (+24),0,19:48,1,2,0.5,1,2,0.5,1,1,1,0,2,2,2,1,0,0,2,4,5.2,13
58,48,2018-02-23,30,TOR,,MIL,L (-3),0,22:13,2,8,0.25,2,7,0.286,1,1,1,0,0,0,1,0,0,1,1,7,1.5,3
59,49,2018-02-26,30,TOR,,DET,W (+29),0,15:03,2,6,0.333,2,6,0.333,3,3,1,0,3,3,1,0,0,0,1,9,6.8,14
60,50,2018-02-28,30,TOR,@,ORL,W (+13),0,15:24,3,9,0.333,2,7,0.286,0,0,,2,2,4,2,0,0,0,3,8,5.1,-4
61,51,2018-03-02,30,TOR,@,WAS,W (+7),0,20:11,7,10,0.7,6,9,0.667,0,0,,0,1,1,1,1,1,0,4,20,16.9,18
62,52,2018-03-04,30,TOR,,CHO,W (+5),0,19:09,4,12,0.333,2,9,0.222,2,2,1,0,2,2,1,0,0,1,2,12,4.7,1
63,53,2018-03-06,30,TOR,,ATL,W (+16),0,27:02:00,5,11,0.455,4,9,0.444,0,1,0,1,6,7,1,0,0,1,3,14,8.9,22
64,54,2018-03-07,30,TOR,@,DET,W (+2),0,21:56,2,8,0.25,2,7,0.286,2,2,1,1,2,3,1,1,0,2,3,8,3,6
65,55,2018-03-09,30,TOR,,HOU,W (+3),0,18:49,2,7,0.286,2,7,0.286,0,0,,1,0,1,0,1,0,0,0,6,3.6,4
66,56,2018-03-11,30,TOR,@,NYK,W (+26),0,18:03,5,8,0.625,3,6,0.5,0,0,,0,4,4,1,0,1,0,3,13,10.8,19
67,57,2018-03-13,30,TOR,@,BRK,W (+14),0,19:10,3,7,0.429,3,6,0.5,3,3,1,1,2,3,0,0,0,0,4,12,8,6
68,58,2018-03-15,30,TOR,@,IND,W (+7),0,21:07,3,9,0.333,3,7,0.429,1,2,0.5,0,1,1,1,1,0,0,0,10,6.5,-2
69,59,2018-03-16,30,TOR,,DAL,W (+7),0,22:17,3,9,0.333,0,3,0,4,4,1,1,4,5,0,0,0,1,1,10,5.4,-9
70,60,2018-03-18,31,TOR,,OKC,L (-7),0,26:26:00,5,12,0.417,3,9,0.333,2,3,0.667,0,2,2,0,0,0,1,1,15,7.4,9
71,61,2018-03-20,31,TOR,@,ORL,W (+7),0,20:37,1,9,0.111,1,7,0.143,0,0,,0,4,4,2,1,0,0,0,3,0.7,6
72,,2018-03-21,31,TOR,@,CLE,L (-3),Inactive,,,,,,,,,,,,,,,,,,,,,
73,,2018-03-23,31,TOR,,BRK,W (+4),Inactive,,,,,,,,,,,,,,,,,,,,,
74,62,2018-03-25,31,TOR,,LAC,L (-11),0,20:51,4,12,0.333,3,10,0.3,0,0,,0,1,1,0,0,0,1,1,11,3.1,-14
75,63,2018-03-27,31,TOR,,DEN,W (+4),0,18:34,2,11,0.182,1,7,0.143,0,0,,0,1,1,2,0,0,0,2,5,-1,13
76,64,2018-03-31,31,TOR,@,BOS,L (-11),0,20:06,0,6,0,0,5,0,3,3,1,0,5,5,1,0,0,4,5,3,-5,-9
77,65,2018-04-03,31,TOR,@,CLE,L (-6),0,22:54,3,7,0.429,2,5,0.4,0,0,,1,2,3,0,0,0,2,5,8,1.6,0
78,66,2018-04-04,31,TOR,,BOS,W (+18),0,15:01,1,7,0.143,1,5,0.2,0,0,,0,1,1,2,0,0,0,2,3,-0.6,8
79,67,2018-04-06,31,TOR,,IND,W (+19),0,18:37,1,6,0.167,0,3,0,4,5,0.8,0,3,3,0,1,1,2,3,6,1.2,-11
80,68,2018-04-08,31,TOR,,ORL,W (+11),0,23:51,6,13,0.462,5,10,0.5,5,6,0.833,0,3,3,2,0,0,0,0,22,17.2,22
81,69,2018-04-09,31,TOR,@,DET,W (+10),0,18:23,3,10,0.3,1,7,0.143,0,0,,0,3,3,3,0,0,1,2,7,2.4,0
82,70,2018-04-11,31,TOR,@,MIA,L (-7),0,24:41:00,3,11,0.273,1,7,0.143,0,0,,0,2,2,1,0,1,0,3,7,1.3,-6
1,1,2018-04-14,31,TOR,,WAS,W (+8),0,19:18,4,8,0.5,4,7,0.571,0,0,,0,2,2,0,1,0,0,0,12,9.6,1
2,2,2018-04-17,31,TOR,,WAS,W (+11),0,22:12,5,7,0.714,4,6,0.667,4,4,1,0,2,2,0,0,0,1,4,18,13.1,-1
3,3,2018-04-20,31,TOR,@,WAS,L (-19),0,23:03,2,7,0.286,1,5,0.2,4,5,0.8,0,1,1,1,0,0,0,0,9,5.5,-22
4,4,2018-04-22,31,TOR,@,WAS,L (-8),0,21:21,1,4,0.25,0,3,0,0,0,,0,1,1,1,1,0,3,3,2,-2.6,1
5,5,2018-04-25,31,TOR,,WAS,W (+10),0,23:29,2,7,0.286,2,7,0.286,2,2,1,0,4,4,2,1,1,0,1,8,7.8,12
6,6,2018-04-27,31,TOR,@,WAS,W (+10),0,19:03,3,7,0.429,1,3,0.333,0,0,,0,0,0,0,1,0,1,2,7,2.5,6
7,7,2018-05-01,31,TOR,,CLE,L (-1),0,21:17,2,6,0.333,2,3,0.667,0,0,,2,3,5,1,0,1,1,0,6,5.3,0
8,8,2018-05-03,31,TOR,,CLE,L (-18),0,20:04,3,5,0.6,2,2,1,0,0,,0,0,0,1,0,1,0,3,8,5.9,-12
9,9,2018-05-05,31,TOR,@,CLE,L (-2),0,34:15:00,5,9,0.556,3,7,0.429,0,1,0,2,4,6,1,1,0,1,4,13,10,6
10,10,2018-05-07,31,TOR,@,CLE,L (-35),1,23:02,5,11,0.455,0,2,0,3,4,0.75,2,1,3,1,2,0,2,4,13,7.7,-15
