Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
70,,2018-03-18,24,TOR,,OKC,L (-7),Inactive,,,,,,,,,,,,,,,,,,,,,
71,,2018-03-20,24,TOR,@,ORL,W (+7),Inactive,,,,,,,,,,,,,,,,,,,,,
72,67,2018-03-21,24,TOR,@,CLE,L (-3),0,29:13:00,6,13,0.462,4,9,0.444,0,0,,0,1,1,5,3,0,0,2,16,15.3,0
73,68,2018-03-23,24,TOR,,BRK,W (+4),0,32:07:00,6,12,0.5,4,7,0.571,0,2,0,1,5,6,1,1,1,0,3,16,12.6,10
74,69,2018-03-25,24,TOR,,LAC,L (-11),0,22:07,6,9,0.667,4,6,0.667,0,0,,0,0,0,2,0,0,1,3,16,11.3,-16
75,70,2018-03-27,24,TOR,,DEN,W (+4),0,24:36:00,5,7,0.714,3,4,0.75,2,3,0.667,0,1,1,4,1,0,0,1,15,15.4,-5
76,71,2018-03-31,24,TOR,@,BOS,L (-11),0,17:53,4,8,0.5,2,5,0.4,1,1,1,0,1,1,3,0,0,1,1,11,8,0
77,72,2018-04-03,24,TOR,@,CLE,L (-6),0,22:37,3,10,0.3,3,5,0.6,0,0,,0,2,2,6,1,0,0,2,9,8.2,-10
78,73,2018-04-04,24,TOR,,BOS,W (+18),0,23:46,5,10,0.5,3,6,0.5,2,2,1,0,3,3,4,0,0,0,0,15,13.7,10
79,74,2018-04-06,24,TOR,,IND,W (+19),0,14:23,1,5,0.2,0,3,0,0,0,,1,1,2,3,1,0,1,2,2,1.2,-6
80,75,2018-04-08,24,TOR,,ORL,W (+11),0,8:56,0,1,0,0,1,0,0,0,,0,0,0,3,0,1,2,1,0,-0.3,6
81,,2018-04-09,24,TOR,@,DET,W (+10),Inactive,,,,,,,,,,,,,,,,,,,,,
82,76,2018-04-11,24,TOR,@,MIA,L (-7),0,18:42,2,6,0.333,1,2,0.5,2,3,0.667,0,1,1,3,0,0,2,1,7,3.2,-7
1,,2018-04-14,24,TOR,,WAS,W (+8),Inactive,,,,,,,,,,,,,,,,,,,,,
2,1,2018-04-17,24,TOR,,WAS,W (+11),0,2:49,0,1,0,0,1,0,0,0,,0,0,0,0,0,0,1,0,0,-1.7,-1
3,,2018-04-20,24,TOR,@,WAS,L (-19),Inactive,,,,,,,,,,,,,,,,,,,,,
4,,2018-04-22,24,TOR,@,WAS,L (-8),Inactive,,,,,,,,,,,,,,,,,,,,,
5,,2018-04-25,24,TOR,,WAS,W (+10),Inactive,,,,,,,,,,,,,,,,,,,,,
6,2,2018-04-27,24,TOR,@,WAS,W (+10),0,18:46,2,7,0.286,1,5,0.2,0,0,,0,4,4,4,0,0,1,1,5,3.5,12
7,3,2018-05-01,24,TOR,,CLE,L (-1),0,15:09,2,7,0.286,1,5,0.2,4,4,1,0,3,3,2,0,0,0,3,9,6,-7
8,4,2018-05-03,24,TOR,,CLE,L (-18),0,23:55,5,10,0.5,4,7,0.571,0,0,,0,0,0,4,0,0,0,0,14,11.8,2
9,5,2018-05-05,24,TOR,@,CLE,L (-2),1,33:11:00,2,9,0.222,1,7,0.143,3,4,0.75,0,1,1,2,0,0,1,3,8,1.6,14
10,6,2018-05-07,24,TOR,@,CLE,L (-35),0,20:30,2,5,0.4,1,3,0.333,0,0,,0,2,2,1,0,0,1,1,5,2.2,-14
