Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
63,,2018-03-06,20,TOR,,ATL,W (+16),Inactive,,,,,,,,,,,,,,,,,,,,,
64,,2018-03-07,20,TOR,@,DET,W (+2),Inactive,,,,,,,,,,,,,,,,,,,,,
65,,2018-03-09,20,TOR,,HOU,W (+3),Inactive,,,,,,,,,,,,,,,,,,,,,
66,,2018-03-11,20,TOR,@,NYK,W (+26),Inactive,,,,,,,,,,,,,,,,,,,,,
67,,2018-03-13,20,TOR,@,BRK,W (+14),Inactive,,,,,,,,,,,,,,,,,,,,,
68,,2018-03-15,20,TOR,@,IND,W (+7),Did Not Play,,,,,,,,,,,,,,,,,,,,,
69,61,2018-03-16,20,TOR,,DAL,W (+7),1,19:22,2,3,0.667,0,1,0,0,0,,0,2,2,0,0,1,2,3,4,0.8,1
70,62,2018-03-18,20,TOR,,OKC,L (-7),1,13:24,2,2,1,1,1,1,0,2,0,0,1,1,0,0,0,1,2,5,2.1,0
71,63,2018-03-20,20,TOR,@,ORL,W (+7),1,14:09,0,2,0,0,1,0,0,0,,0,2,2,0,1,0,1,0,0,-0.8,-11
72,64,2018-03-21,20,TOR,@,CLE,L (-3),1,15:26,2,4,0.5,1,1,1,0,0,,0,0,0,1,0,0,1,3,5,1.5,-5
73,65,2018-03-23,20,TOR,,BRK,W (+4),1,12:34,1,1,1,0,0,,0,0,,0,0,0,2,2,1,0,2,2,5,-4
74,66,2018-03-25,20,TOR,,LAC,L (-11),1,18:18,3,7,0.429,1,3,0.333,0,2,0,1,3,4,1,0,0,0,1,7,4.4,3
75,67,2018-03-27,20,TOR,,DEN,W (+4),1,16:26,3,6,0.5,1,2,0.5,0,0,,1,2,3,1,0,0,0,1,7,5.6,-5
76,68,2018-03-31,20,TOR,@,BOS,L (-11),1,19:21,3,4,0.75,1,2,0.5,1,2,0.5,0,1,1,1,0,0,1,4,8,4.4,-2
77,69,2018-04-03,20,TOR,@,CLE,L (-6),1,21:21,1,3,0.333,1,3,0.333,1,2,0.5,0,1,1,0,0,0,0,2,4,1.4,3
78,70,2018-04-04,20,TOR,,BOS,W (+18),1,10:43,2,3,0.667,0,1,0,0,0,,2,2,4,0,0,0,0,3,4,3.5,-2
79,71,2018-04-06,20,TOR,,IND,W (+19),1,19:35,2,5,0.4,0,1,0,0,0,,1,3,4,0,1,0,0,1,4,3.5,23
80,72,2018-04-08,20,TOR,,ORL,W (+11),1,34:06:00,7,10,0.7,5,8,0.625,2,3,0.667,2,6,8,0,0,1,2,4,21,16.7,-1
81,73,2018-04-09,20,TOR,@,DET,W (+10),1,19:29,3,6,0.5,2,4,0.5,0,0,,0,4,4,0,0,2,1,0,8,6.6,6
82,74,2018-04-11,20,TOR,@,MIA,L (-7),1,19:08,2,3,0.667,1,2,0.5,0,0,,1,3,4,1,1,0,0,2,5,6.2,4
1,1,2018-04-14,20,TOR,,WAS,W (+8),1,22:16,5,9,0.556,2,4,0.5,0,0,,2,0,2,1,0,1,0,1,12,10.1,11
2,2,2018-04-17,20,TOR,,WAS,W (+11),1,18:39,2,3,0.667,1,2,0.5,4,5,0.8,2,1,3,0,1,1,0,2,9,9.9,5
3,3,2018-04-20,20,TOR,@,WAS,L (-19),1,26:08:00,4,5,0.8,2,3,0.667,2,2,1,0,3,3,1,1,0,1,2,12,10.9,-6
4,4,2018-04-22,20,TOR,@,WAS,L (-8),1,22:25,2,3,0.667,0,0,,0,0,,1,0,1,1,2,0,0,3,4,4.9,-4
5,5,2018-04-25,20,TOR,,WAS,W (+10),1,21:35,1,4,0.25,1,4,0.25,0,0,,0,3,3,0,1,1,2,3,3,0,-3
6,6,2018-04-27,20,TOR,@,WAS,W (+10),1,20:05,2,3,0.667,1,2,0.5,2,2,1,0,1,1,0,0,0,0,1,7,5.6,3
7,7,2018-05-01,20,TOR,,CLE,L (-1),1,30:27:00,3,5,0.6,1,3,0.333,0,0,,1,1,2,2,0,0,0,3,7,5.9,4
8,8,2018-05-03,20,TOR,,CLE,L (-18),1,23:09,2,5,0.4,1,3,0.333,0,0,,0,0,0,1,1,0,1,3,5,1.8,-10
9,9,2018-05-05,20,TOR,@,CLE,L (-2),1,32:57:00,7,12,0.583,4,7,0.571,0,2,0,2,2,4,0,0,1,0,2,18,13.5,0
10,10,2018-05-07,20,TOR,@,CLE,L (-35),1,20:19,1,3,0.333,0,1,0,0,0,,1,1,2,1,0,0,2,3,2,-1.2,-23
