Rk,G,Date,Age,Tm, ,Opp, ,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
22,18,2016-12-08,23-197,TOR,,MIN,W (+14),0,6:53,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0,0.7,4
23,19,2016-12-09,23-198,TOR,@,BOS,W (+7),1,35:32:00,7,10,0.7,3,4,0.75,3,4,0.75,0,3,3,2,5,0,0,2,20,21.9,5
24,20,2016-12-12,23-201,TOR,,MIL,W (+22),0,8:28,3,4,0.75,1,1,1,0,0,,0,0,0,0,0,0,0,0,7,5.4,3
25,21,2016-12-14,23-203,TOR,@,PHI,W (+9),0,21:12,2,5,0.4,0,2,0,2,3,0.667,0,0,0,0,2,2,0,3,6,5.1,11
26,22,2016-12-16,23-205,TOR,,ATL,L (-4),0,11:35,0,1,0,0,1,0,1,2,0.5,0,0,0,0,0,0,0,1,1,-0.5,-8
27,23,2016-12-18,23-207,TOR,@,ORL,W (+30),0,8:01,4,6,0.667,0,2,0,0,0,,0,1,1,0,1,0,1,0,8,5.7,3
28,24,2016-12-20,23-209,TOR,,BRK,W (+12),0,26:42:00,7,13,0.538,1,2,0.5,6,7,0.857,0,3,3,1,5,0,1,3,21,18.7,-1
29,25,2016-12-23,23-212,TOR,@,UTA,W (+6),0,19:01,1,3,0.333,0,1,0,0,0,,0,1,1,0,0,1,0,3,2,0.1,3
30,26,2016-12-26,23-215,TOR,@,POR,W (+4),0,11:28,0,2,0,0,1,0,1,2,0.5,0,1,1,1,0,0,1,0,1,-0.8,9
31,27,2016-12-28,23-217,TOR,@,GSW,L (-10),0,6:51,1,2,0.5,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0.2,6
32,28,2016-12-29,23-218,TOR,@,PHO,L (-8),0,22:09,2,7,0.286,1,2,0.5,2,2,1,0,5,5,1,1,1,2,2,7,4,-5
33,29,2017-01-01,23-221,TOR,@,LAL,W (+9),0,7:58,1,2,0.5,0,1,0,0,0,,0,0,0,0,2,0,0,0,2,3,2
34,30,2017-01-03,23-223,TOR,@,SAS,L (-28),0,8:03,0,4,0,0,1,0,2,2,1,0,2,2,1,0,0,1,0,2,-0.5,4
35,31,2017-01-05,23-225,TOR,,UTA,W (+8),0,8:06,0,4,0,0,0,,0,0,,1,1,2,0,0,0,0,1,0,-2.2,-3
36,32,2017-01-07,23-227,TOR,@,CHI,L (-5),0,11:44,0,5,0,0,3,0,2,2,1,0,0,0,1,0,0,0,0,2,-0.8,4
37,33,2017-01-08,23-228,TOR,,HOU,L (-7),1,21:36,3,7,0.429,2,5,0.4,2,2,1,0,1,1,3,0,0,3,2,10,4.9,15
38,34,2017-01-10,23-230,TOR,,BOS,W (+8),0,4:06,1,1,1,0,0,,0,0,,0,0,0,0,0,0,1,0,2,0.7,-4
39,35,2017-01-13,23-233,TOR,,BRK,W (+19),0,13:04,2,5,0.4,1,2,0.5,0,0,,0,0,0,2,1,0,1,1,5,3.3,2
40,36,2017-01-15,23-235,TOR,,NYK,W (+15),0,24:16:00,7,12,0.583,1,3,0.333,6,6,1,1,0,1,0,1,0,2,2,21,14.3,-10
41,37,2017-01-17,23-237,TOR,@,BRK,W (+10),0,18:19,0,2,0,0,0,,0,0,,0,2,2,2,0,0,1,2,0,-1.2,-2
42,38,2017-01-18,23-238,TOR,@,PHI,L (-5),0,17:39,2,6,0.333,1,2,0.5,0,0,,1,2,3,0,1,1,0,3,5,3.4,-2
43,39,2017-01-20,23-240,TOR,@,CHO,L (-35),1,26:17:00,2,9,0.222,0,4,0,0,0,,0,4,4,0,0,0,1,0,4,-1.3,-26
44,40,2017-01-22,23-242,TOR,,PHO,L (-12),0,6:09,1,2,0.5,1,2,0.5,1,2,0.5,0,0,0,1,0,0,0,1,4,2.9,-4
45,41,2017-01-24,23-244,TOR,,SAS,L (-2),1,39:02:00,8,16,0.5,0,4,0,0,0,,0,4,4,2,3,1,0,3,16,13.1,1
46,42,2017-01-25,23-245,TOR,@,MEM,L (-2),1,33:05:00,9,21,0.429,2,4,0.5,1,4,0.25,3,2,5,2,1,0,1,3,21,11.6,1
47,43,2017-01-27,23-247,TOR,,MIL,W (+16),1,31:29:00,7,15,0.467,2,3,0.667,3,3,1,1,5,6,1,0,0,2,1,19,11.8,22
48,44,2017-01-29,23-249,TOR,,ORL,L (-1),0,12:47,1,3,0.333,0,1,0,2,2,1,0,2,2,0,1,0,1,0,4,2.9,-13
49,45,2017-01-31,23-251,TOR,,NOP,W (+2),1,40:29:00,8,15,0.533,0,2,0,2,2,1,0,4,4,3,2,2,3,2,18,13.6,13
50,46,2017-02-01,23-252,TOR,@,BOS,L (-5),1,32:22:00,6,9,0.667,0,2,0,0,0,,0,5,5,2,0,0,4,5,12,5,0
51,47,2017-02-03,23-254,TOR,@,ORL,L (-8),1,37:30:00,7,12,0.583,2,2,1,2,2,1,2,0,2,1,1,0,2,2,18,12.7,-12
52,48,2017-02-05,23-256,TOR,@,BRK,W (+8),1,33:24:00,5,14,0.357,0,1,0,0,0,,4,2,6,3,0,1,1,2,10,6.6,7
53,49,2017-02-06,23-257,TOR,,LAC,W (+9),0,12:00,2,4,0.5,1,3,0.333,0,0,,0,1,1,0,0,0,0,1,5,2.9,-6
54,50,2017-02-08,23-259,TOR,@,MIN,L (-3),0,6:39,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-1.4,-7
55,51,2017-02-12,23-263,TOR,,DET,L (-1),0,7:50,1,3,0.333,0,1,0,0,0,,0,3,3,2,0,0,1,1,2,1.2,1
