Rk,G,Date,Age,Tm, ,Opp, ,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
66,49,2017-03-11,27-362,TOR,@,MIA,L (-15),0,17:58,1,2,0.5,1,1,1,2,2,1,0,2,2,0,0,1,0,0,5,5.3,-5
67,50,2017-03-13,27-364,TOR,,DAL,W (+22),0,20:34,4,6,0.667,3,5,0.6,0,0,,1,6,7,1,0,0,0,2,11,10.8,16
68,51,2017-03-16,28-002,TOR,,OKC,L (-21),0,21:48,0,4,0,0,3,0,3,4,0.75,1,3,4,1,2,0,1,3,3,1.9,-12
69,52,2017-03-17,28-003,TOR,@,DET,W (+12),0,14:09,2,5,0.4,2,3,0.667,0,0,,0,2,2,1,0,0,0,2,6,3.8,-9
70,53,2017-03-19,28-005,TOR,,IND,W (+25),0,19:04,2,3,0.667,2,3,0.667,2,2,1,0,1,1,2,1,0,0,0,8,9.4,17
71,54,2017-03-21,28-007,TOR,,CHI,W (+2),0,23:15,3,4,0.75,0,0,,0,0,,2,5,7,1,0,2,0,2,6,8.6,12
72,55,2017-03-23,28-009,TOR,@,MIA,W (+17),0,21:30,2,8,0.25,0,4,0,1,2,0.5,3,7,10,0,0,0,0,1,5,3.6,16
73,56,2017-03-25,28-011,TOR,@,DAL,W (+8),0,24:04:00,5,6,0.833,4,4,1,0,0,,2,3,5,1,0,0,0,2,14,14,2
74,57,2017-03-27,28-013,TOR,,ORL,W (+19),0,21:05,1,3,0.333,0,1,0,2,2,1,0,4,4,1,0,1,1,3,4,2.7,3
75,58,2017-03-29,28-015,TOR,,CHO,L (-4),0,22:25,4,8,0.5,1,4,0.25,1,1,1,0,1,1,2,0,0,1,4,10,5.1,-8
76,59,2017-03-31,28-017,TOR,,IND,W (+11),0,21:00,1,5,0.2,1,4,0.25,0,0,,0,0,0,0,2,0,1,0,3,0.9,9
77,60,2017-04-02,28-019,TOR,,PHI,W (+8),0,17:10,2,4,0.5,2,3,0.667,0,0,,0,2,2,0,0,0,0,2,6,3.8,3
78,61,2017-04-04,28-021,TOR,@,IND,L (-18),0,19:41,1,6,0.167,0,4,0,0,0,,1,1,2,0,0,0,0,1,2,-1.2,-1
79,62,2017-04-05,28-022,TOR,@,DET,W (+3),0,15:52,4,6,0.667,2,4,0.5,0,0,,0,1,1,2,1,0,1,1,10,8.7,-3
80,63,2017-04-07,28-024,TOR,,MIA,W (+2),0,21:53,1,5,0.2,1,3,0.333,0,0,,0,1,1,2,0,0,0,2,3,0.8,3
81,64,2017-04-09,28-026,TOR,@,NYK,W (+13),0,28:39:00,6,9,0.667,3,6,0.5,0,0,,0,3,3,1,1,0,0,0,15,13.7,6
82,65,2017-04-12,28-029,TOR,@,CLE,W (+15),1,14:51,1,1,1,1,1,1,0,0,,0,1,1,0,2,0,0,0,3,5,+
1,1,2017-04-15,28-032,TOR,,MIL,L (-14),0,16:23,1,3,0.333,1,3,0.333,0,0,,0,3,3,1,0,0,1,0,3,1.9,-3
2,2,2017-04-18,28-035,TOR,,MIL,W (+6),0,30:02:00,2,6,0.333,2,6,0.333,2,2,1,0,3,3,3,3,0,1,1,8,9.2,6
3,3,2017-04-20,28-037,TOR,@,MIL,L (-27),0,22:48,1,5,0.2,1,2,0.5,0,0,,0,2,2,1,1,0,0,1,3,1.8,-21
4,4,2017-04-22,28-039,TOR,@,MIL,W (+11),0,7:48,0,2,0,0,0,,0,0,,0,1,1,1,0,0,0,0,0,-0.4,2
5,5,2017-04-24,28-041,TOR,,MIL,W (+25),0,14:24,2,4,0.5,1,3,0.333,0,0,,0,0,0,0,0,0,0,0,5,3,0
6,6,2017-04-27,28-044,TOR,@,MIL,W (+3),0,22:44,2,4,0.5,1,3,0.333,2,2,1,1,4,5,2,1,0,1,0,7,8.3,-3
7,7,2017-05-01,28-048,TOR,@,CLE,L (-11),0,22:29,1,7,0.143,1,5,0.2,2,2,1,0,2,2,4,0,1,1,1,5,3.2,-14
8,8,2017-05-03,28-050,TOR,@,CLE,L (-22),1,17:33,1,3,0.333,1,2,0.5,0,0,,0,2,2,4,1,0,1,0,3,4.7,-12
9,9,2017-05-05,28-052,TOR,,CLE,L (-21),0,20:21,0,0,,0,0,,0,0,,0,1,1,1,0,1,0,1,0,1.3,-19
10,10,2017-05-07,28-054,TOR,,CLE,L (-7),0,10:13,0,2,0,0,2,0,0,0,,0,1,1,3,1,0,1,0,0,1,
